Transaction_unique_identifier,Price,Date_of_Transfer,Postcode,Property_Type,Old_New,Duration,PAON,SAON,Street,Locality,Town_City,District,County,PPD_Category_Type,Record_Status,count
{D30CFE6C-B048-46F1-A685-995719E6D323},255000,2005-05-03 00:00,N12 0AW,F,Y,L,"SOLOMONS COURT, 451",FLAT 25,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{06BC0EDE-571D-40BF-B43C-4D49B95545C6},210000,2005-04-29 00:00,N12 0AW,F,N,L,"SOLOMONS COURT, 451",FLAT 58,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{A685E25B-F988-4F07-A0A7-A417F996C661},145000,2005-10-17 00:00,N12 0HN,F,N,L,SPENCER COURT,FLAT 1,GRANVILLE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{BF04B1EC-F1EA-4CDF-B91D-D0CD09F64F19},198000,2005-04-29 00:00,N12 9QR,F,N,L,790,FLAT 7,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{93BB02D6-C28E-4ECE-A7FD-10174D18D86F},210000,2005-03-02 00:00,N12 9HZ,F,N,L,ST ELIZABETHS COURT,FLAT 12,MAYFIELD AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,3
{9614FAE3-8852-4110-B96C-102B721311AD},160000,2005-03-24 00:00,N12 9LB,F,N,L,CARDREW COURT,FLAT 13,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{097E3398-8F03-4F69-A00B-D7EAB09214A4},162000,2005-10-05 00:00,N12 0DT,F,N,L,COLMAN COURT,FLAT 1,CHRISTCHURCH AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{5798EB02-9D78-4818-996B-093147E26C19},220000,2005-04-29 00:00,N12 0AW,F,Y,L,"SOLOMONS COURT, 451",FLAT 62,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{9075447D-BBF1-4A8C-818D-C72EFA94EE38},190000,2005-04-01 00:00,N12 0AW,F,Y,L,"SOLOMONS COURT, 451",FLAT 42,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{7F3EE079-6B93-413E-BDC5-78B83B03AC61},117000,2005-10-28 00:00,N12 0HT,F,N,L,76,FLAT B,GRANVILLE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{2214F7B8-F303-4BF7-B345-C03B11A17208},190000,2005-03-11 00:00,N12 8NU,F,N,L,"BEATRICE LODGE, 4",FLAT 2,ALEXANDRA GROVE,,LONDON,BARNET,GREATER LONDON,A,A,2
{58356F2F-3A29-40F5-8477-C41A2BF92F7C},275500,2005-12-20 00:00,N12 7DP,F,N,L,"WOODSIDE GRANGE, 77",FLAT 20,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{6EC044C5-6E87-4EA8-AC67-6FCA85223897},200000,2005-03-24 00:00,N12 9RW,F,N,L,910,FLAT 1,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{DB4CF00E-5D2E-42A2-96B7-1F3D74ECF771},213000,2005-12-06 00:00,N12 9UH,F,N,L,PARK COURT,20,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{19C8C183-9224-4FE9-9297-B9C68F980E25},137500,2005-03-17 00:00,N12 9LP,F,N,L,"KINGSCLERE COURT, 116",FLAT 5,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{6A3174AB-43A8-4B71-BB1C-267B474E8932},585000,2005-03-31 00:00,N12 0EN,F,Y,L,100,FLAT 1516,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{8FBA362F-E4D5-46FB-9716-1F59B1158EA1},125000,2005-07-01 00:00,N12 9HW,F,N,L,"HOMAN COURT, 17",FLAT 26,FRIERN WATCH AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{9E4441FE-6BD1-40BD-A309-7E3D345E9496},164000,2005-11-10 00:00,N12 8EG,F,N,L,PUGET COURT,FLAT 7,DALE GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{0EBE439B-B679-4829-9555-26929DA05713},180000,2005-04-19 00:00,N12 8RF,F,N,L,BEECHOLME,FLAT 16,WOODSIDE PARK ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{DFC85727-B8FA-4987-B395-9EE3C37C8979},167000,2005-09-23 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 24,ASHBOURNE CLOSE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{E2486457-8A0E-46DE-8DA5-FDD54EC70425},275000,2005-11-24 00:00,N12 0EQ,F,N,L,100,FLAT 306,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{AD275FF1-AB7D-43C0-8E2A-FA53BFF9A076},245000,2005-04-15 00:00,N12 0AW,F,N,L,"SOLOMONS COURT, 451",FLAT 20,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{EFC6C1D5-848E-4EC2-A026-1E28AC89C1D9},190000,2005-04-01 00:00,N12 0AW,F,Y,L,"SOLOMONS COURT, 451",FLAT 35,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{3FC7913A-F2FE-49FA-B53B-63CC1CDF8CAA},165500,2005-12-22 00:00,N12 0AX,F,N,L,GRANVILLE PLACE,37,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{38A242F7-C0F5-438C-98F3-2711C7E4DBFB},140000,2005-06-14 00:00,N12 9NG,F,N,L,ARUNDEL COURT,FLAT 19,WOODHOUSE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{EBB683A0-EFE6-4E0C-A1C1-21EE99D7E4A0},670000,2005-09-30 00:00,N12 0EN,F,Y,L,100,FLAT 1508,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{3B0E3E3D-F098-4F0F-B426-357780BC12CB},212500,2005-09-26 00:00,N12 9DG,F,N,L,PARK LODGE,FLAT 5,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{35ABEFCD-6A91-4930-998C-76243C5DB792},155000,2005-10-05 00:00,N12 0AX,F,N,L,GRANVILLE PLACE,66A,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{F9A5A2D1-BAB7-44CC-A28F-6F1E4A86B5B5},156000,2005-05-11 00:00,N12 0ND,F,N,L,HALLIWICK COURT,12,WOODHOUSE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{12890E47-31B7-472C-8FE8-4693DD7192D3},750000,2005-05-19 00:00,N12 0EN,F,Y,L,100,FLAT 1503,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{F6BE44A0-10BE-4599-B30F-7664F7C8B2D1},185000,2005-04-01 00:00,N12 0AW,F,Y,L,"SOLOMONS COURT, 451",FLAT 43,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{5DFA7693-4682-4896-8C1E-042FA8866B30},265000,2005-08-22 00:00,N12 7NY,F,N,L,9,FLAT 2,WESTBURY ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{83F2759F-7B32-4D17-875F-18F540B0D33A},158000,2005-12-08 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 9,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{3DC36638-5DF7-463C-B00E-1C930987672B},232000,2005-12-15 00:00,N12 7DY,F,N,L,"PARK HOUSE, 82",FLAT 4,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{BFBAD9B6-A2D5-494E-B9D9-0F37E3F37986},250000,2005-09-27 00:00,N12 0EQ,F,N,L,100,FLAT 901,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{5B44DFF1-26A1-46E4-B951-04ADB30C5F60},116500,2005-02-28 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 53,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,4
{0F41025E-82D7-4352-AE04-193B02847CE7},205000,2005-04-01 00:00,N12 0AW,F,Y,L,"SOLOMONS COURT, 451",FLAT 44,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{EC0BF39F-B1CC-428B-A382-621E854978DE},171000,2005-09-09 00:00,N12 9DN,F,N,L,"COACHMAN LODGE, 24 - 26",FLAT 2,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{8CEF26BD-C934-4950-A1F2-AF0E9F3A3470},215000,2005-03-31 00:00,N12 8HG,F,N,L,36,FLAT 2,ALEXANDRA GROVE,,LONDON,BARNET,GREATER LONDON,A,A,5
{2D4BC846-A767-4F66-853F-D743500D0A06},500000,2005-03-29 00:00,N12 0AW,F,Y,L,"SOLOMONS COURT, 451",FLAT 21,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{13009EB1-93F5-4B51-A7C4-EB03A880D23D},244000,2006-09-29 00:00,N12 9PN,F,N,L,73,FLAT F,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{647E024A-725F-42DA-B98B-C24AC5715BBF},170000,2006-12-18 00:00,N12 8RU,F,N,L,CHOLMELEY COURT,FLAT 6,WOODSIDE PARK ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{B111026B-7F93-431A-9C1B-257AA731C730},226500,2006-10-04 00:00,N12 9LH,F,N,L,107,FLAT 4,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{D1E4F1FC-E1ED-49C2-BF07-1E5869D3AF81},247500,2006-10-06 00:00,N12 7DX,F,N,L,"HOLDEN HEIGHTS, 161",FLAT 9,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{0A70CC3D-FD59-4351-8A88-17338D8E36B0},176100,2006-01-20 00:00,N12 9PN,F,N,L,73,FLAT G,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{0D4E1606-BD2E-47C4-9668-2E20468E69CA},235000,2006-04-28 00:00,N12 8QH,F,N,L,STEPHENS LODGE,FLAT 17,WOODSIDE LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{CC4CE37F-A17E-41F9-9F3A-21F9D441187B},213300,2006-10-20 00:00,N12 0HQ,F,N,L,"NEWBURN COURT, 23",FLAT 6,GRANVILLE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{5EA393B5-2E38-40DB-B285-CAA320103E45},185000,2006-07-14 00:00,N12 8QY,F,N,L,"ROUGE COURT, 26",FLAT 2,WOODSIDE GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{9F1BE814-F543-4737-BB1B-29E123EDD905},298000,2006-11-13 00:00,N12 8TJ,F,N,L,"ORCHARD LODGE, 31",FLAT 1,WOODSIDE GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{2B00A449-A646-492E-9C6E-34CA1EF28C06},138000,2006-10-27 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 20,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{57CD4AE4-9738-47AC-8EC1-481BAEB80DBC},217000,2006-02-14 00:00,N12 8TD,F,N,L,CLAIRE COURT,FLAT 28,WOODSIDE AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{1859BB6E-8551-4F28-8430-703DB972DA25},345000,2006-12-20 00:00,N12 9PJ,F,Y,L,"SALVIN COURT, 96",FLAT 1,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{99657D87-2C7B-4987-BC52-1D130540FB4F},179000,2006-04-04 00:00,N12 9LS,F,N,L,DUDLEY COURT,FLAT 4,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,7
{2E5060C7-9DC7-453F-959F-333FFA13A1B9},235000,2006-09-22 00:00,N12 9DN,F,N,L,"COACHMAN LODGE, 24 - 26",FLAT 16,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,4
{2F9BFDFD-D7B2-448C-9028-2FCE0BDE2868},115000,2006-01-06 00:00,N12 8HQ,F,N,L,"PHILLIPSON HOUSE, 62",FLAT 9,ALEXANDRA GROVE,,LONDON,BARNET,GREATER LONDON,A,A,2
{BB62436B-A884-49CD-B0ED-322DB5E7FE59},117500,2006-03-28 00:00,N12 8AL,F,N,L,FINCHLEY LODGE,FLAT 4,GAINSBOROUGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{0038DCDF-F370-4046-89A6-165A440BA0CC},110500,2006-12-13 00:00,N12 9HZ,F,N,L,ST ELIZABETHS COURT,FLAT 8,MAYFIELD AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{967C0FA8-FFCE-4D7B-A3A4-1A0AF1790A0C},210000,2006-07-31 00:00,N12 8RF,F,N,L,BEECHOLME,FLAT 6,WOODSIDE PARK ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{F0870DD7-EA23-4E84-94BC-35F2D5299355},248500,2006-06-16 00:00,N12 8PA,F,N,L,GREEN LAWNS,24,MOSS HALL GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{CE371B78-3644-4AD4-A201-29CFEF470061},250000,2006-01-31 00:00,N12 0AW,F,N,L,"SOLOMONS COURT, 451",FLAT 58,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{F0CFD262-89DE-4926-BEE2-24E104C0A8C9},365000,2006-12-15 00:00,N12 9PJ,F,N,L,"SALVIN COURT, 96",FLAT 2,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{3D8B48D7-2EFA-4E2E-8A96-4733AEB7B949},249500,2006-12-21 00:00,N12 8EU,F,N,L,"WESTLEIGH COURT, 122 - 124",FLAT 3,NETHER STREET,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{825B2F9D-2C18-410D-A761-B11EFBB4B457},295000,2006-03-20 00:00,N12 8LA,F,N,L,"WINTERBERRY COURT, 71",FLAT 7,WOODSIDE PARK ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{81A04964-4BA7-422F-8CDB-596F9377A870},172500,2006-09-08 00:00,N12 8AL,F,N,L,FINCHLEY LODGE,FLAT 22,GAINSBOROUGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{5F2E2E6C-0ED4-4C36-A6CC-105573487EBE},156000,2006-03-28 00:00,N12 9LX,F,N,L,SHERWOOD COURT,FLAT 5,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{1C05B388-AF5B-4D99-91B6-C409B1F96830},237000,2006-03-03 00:00,N12 8QH,F,N,L,STEPHENS LODGE,FLAT 15,WOODSIDE LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{6BC9D1DA-47BB-4B55-98F8-8579BE60B96C},186000,2006-06-30 00:00,N12 9DT,F,N,L,64,GROUND FLOOR MAISONETTE,STANHOPE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{60483713-4708-4D52-823B-10B9703E0C2D},179000,2006-10-16 00:00,N12 9LA,F,N,L,66,FLAT 2,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{78A3918D-5646-42B8-9C8F-B396B4462D5D},221250,2006-05-26 00:00,N12 8RF,F,N,L,BEECHOLME,FLAT 17,WOODSIDE PARK ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{3105E6CD-BA0C-4786-BA25-B0214981C40A},150000,2006-05-22 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 16,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{FB6A8C8A-3E0C-410A-B0DB-CD540AA42109},240000,2006-06-30 00:00,N12 0DE,F,N,L,"ELDERBERRY LODGE, 28",FLAT 9,CHRISTCHURCH AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{C7DB7D5B-934F-4527-A6DD-D0FEE7AC4F18},205000,2006-07-07 00:00,N12 8PG,F,N,L,THE LANTERNS,FLAT 8,MOSS HALL GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{AF3D25F8-91E5-4F63-B970-8F3F2B1289DA},95000,2006-07-03 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 52,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{50DEC56E-79B4-44F9-8014-A9481F42E5AB},177500,2006-06-06 00:00,N12 9SS,F,N,L,28,FLAT 6,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{1950F334-5095-446D-BCC6-F8B770BCD7AF},140000,2006-10-19 00:00,N12 8PY,F,N,L,2A,FLAT 3,AVENUE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{421D3E90-2F91-489D-B280-F54989AEE5F8},335000,2006-08-07 00:00,N12 8ET,F,N,L,"ELLE COURT, 96",FLAT 2,NETHER STREET,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{93A57BAF-D87E-403F-A3A6-A5F6C92AED86},162500,2006-11-13 00:00,N12 9LH,F,N,L,107,FLAT 3,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{D8A2AF50-0C15-4763-B35B-A5FCC1FFF2A0},185000,2006-06-02 00:00,N12 8SB,F,N,L,ASHBOURNE COURT,FLAT 81,ASHBOURNE CLOSE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{106FF22F-9F00-4CCD-B3D6-88752B8D821B},375000,2006-11-30 00:00,N12 9PJ,F,N,L,"SALVIN COURT, 96",FLAT 12,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{2D156640-2169-426C-83DF-F595B0C5BD47},311000,2006-10-05 00:00,N12 9PJ,F,N,L,"SALVIN COURT, 96",FLAT 6,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{5A6D5FAF-973B-4CB1-9952-E06E78D15D32},245000,2006-06-29 00:00,N12 8QH,F,N,L,STEPHENS LODGE,FLAT 8,WOODSIDE LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{5DFDF41C-E872-46C5-8040-3B438916783D},231500,2006-01-27 00:00,N12 8HR,F,N,L,AVON COURT,FLAT 8,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{2A29E61F-A059-47DA-B0CC-853A93B4095D},218000,2006-11-28 00:00,N12 8PJ,F,N,L,5,FLAT 1,MOSS HALL GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,6
{8DB7DC2B-CBD8-4994-832F-F225F979A580},178000,2006-05-12 00:00,N12 9TR,F,N,L,WAVERLEY COURT,FLAT 3A,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{A5911040-D08F-44A5-8140-54380151BD54},220000,2006-02-22 00:00,N12 7DY,F,N,L,66,FLAT 3,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{716936EF-B903-4BBC-BFE1-5452C8C98017},145000,2006-01-06 00:00,N12 8HQ,F,N,L,"PHILLIPSON HOUSE, 62",FLAT 9,ALEXANDRA GROVE,,LONDON,BARNET,GREATER LONDON,A,A,2
{D387DB38-CCB5-4665-9F1D-5466FDAD87FD},178500,2006-06-19 00:00,N12 0EP,F,N,L,"MEDINA LODGE, 252",FLAT 4,BALLARDS LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{2FE33FBE-59E2-48D2-84A3-FAC20855E31A},187000,2006-07-21 00:00,N12 7DG,F,N,L,"GARDEN COURT, 63",FLAT 31,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{01EB2FBA-A93B-42C5-AE24-A2AF6056F864},220000,2006-01-26 00:00,N12 0AW,F,N,L,"SOLOMONS COURT, 451",FLAT 44,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{D4A833A4-D889-4DF4-8FA6-5FC117CF3A0D},157500,2006-03-17 00:00,N12 9QR,F,N,L,790,FLAT 4,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{BD7E0F26-F725-4B2A-9389-6A6A5DD95841},138000,2006-04-28 00:00,N12 9HZ,F,N,L,ST ELIZABETHS COURT,FLAT 17,MAYFIELD AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{73F0E7E7-42BB-4A9E-84E1-A2D521595554},132000,2006-02-01 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 11,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{D5FD54D7-917E-4B8D-B031-63648626E9C0},112000,2006-08-22 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 13,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{65369259-57CE-428C-8052-9BB48B72EDA3},250000,2006-09-26 00:00,N12 9EE,F,N,L,37,FIRST FLOOR FLAT,CASTLE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{9842F9DE-E1C2-4890-AC43-46CB555ECDD9},250000,2006-06-29 00:00,N12 8RE,F,N,L,47,FLAT B,WOODSIDE LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{E3D1FF7B-1443-4564-B8C0-48A80A40A4E5},165000,2006-02-01 00:00,N12 8DS,F,N,L,79,FLAT 3,HUTTON GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{8BFDA06B-ECB0-4BAD-8E80-41881853B440},183000,2006-09-27 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 28,ASHBOURNE CLOSE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{905B5500-1BC6-4BD7-97CB-418ABE932A7E},249950,2006-10-24 00:00,N12 7ED,F,N,L,SYLVAN COURT 102-106,FLAT 33,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{C5DD114E-8D37-4003-94FB-6E6C36AB85EF},159500,2006-11-20 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 49,ASHBOURNE CLOSE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{EDC8731A-D021-4A2F-AC2A-48B71AE8E88A},159000,2006-02-15 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 22,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{C7863F5A-75C7-4762-9914-64191293C674},250000,2006-10-20 00:00,N12 8TJ,F,N,L,"ORCHARD LODGE, 31",FLAT 6,WOODSIDE GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{84F116EA-3327-4F79-BEB0-DA8030532C91},200000,2006-08-23 00:00,N12 0DT,F,N,L,COLMAN COURT,FLAT 3,CHRISTCHURCH AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{7615A72A-A66B-44CE-AE03-3ADE34A5E158},250000,2006-08-15 00:00,N12 7DG,F,N,L,"GARDEN COURT, 63",FLAT 15,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{EB406EF1-8929-444C-A1BA-CFABF4952092},163500,2006-07-27 00:00,N12 8RQ,F,N,L,FOREST COURT,FLAT 25,HOLDEN AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{406529CA-605F-4686-81AD-CB5B021C24E0},190000,2006-01-31 00:00,N12 9HZ,F,N,L,ST ELIZABETHS COURT,FLAT 5,MAYFIELD AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{55F12816-0828-48CB-884A-942E72C1226B},325000,2006-12-18 00:00,N12 9PJ,F,N,L,"SALVIN COURT, 96",FLAT 10,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{8BEF096E-8175-410C-97B0-DE09B097E816},125000,2006-06-16 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 28,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{4F250D5A-D44A-49E3-88AA-E5A045CDEAF1},201000,2006-03-10 00:00,N12 8RF,F,N,L,BEECHOLME,FLAT 12,WOODSIDE PARK ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{BDC3514C-8810-4A17-BF12-ADC49A8D07F9},154500,2006-10-04 00:00,N12 8SB,F,N,L,ASHBOURNE COURT,FLAT 69,ASHBOURNE CLOSE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{6936D052-97F5-4FE1-B79B-ADC7656EA989},163000,2006-08-23 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 2,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{F277B6CC-2BC3-4733-A5A1-25FC288BD708},185000,2006-06-23 00:00,N12 9HZ,F,N,L,ST ELIZABETHS COURT,FLAT 25,MAYFIELD AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{81148410-D674-4F2F-96C5-26008FED3332},220000,2006-01-27 00:00,N12 8QH,F,N,L,STEPHENS LODGE,FLAT 18,WOODSIDE LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{C08AF5D4-F3A8-4181-B854-B4E01815BD0E},129950,2006-03-15 00:00,N12 9HW,F,N,L,"HOMAN COURT, 17",FLAT 9,FRIERN WATCH AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{B60D773C-E127-450D-9C2B-B33B5F794EB5},153000,2006-08-11 00:00,N12 9LT,F,N,L,FERNHALL,FLAT 2,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{8791C8DE-4347-4698-8724-1B9122E34270},114000,2006-11-01 00:00,N12 9HW,F,N,L,"HOMAN COURT, 17",FLAT 29,FRIERN WATCH AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{211540D9-19BB-4332-B3DA-7C99AC6DAE63},163000,2006-09-22 00:00,N12 7DD,F,N,L,"FOUR ACRES, 127",FLAT 20,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{A7D7F004-0F55-4616-8EE1-791957A313B7},207500,2006-03-30 00:00,N12 8RF,F,N,L,BEECHOLME,FLAT 16,WOODSIDE PARK ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{D586B517-3D78-495C-9B6E-921B8DC8DED1},165000,2006-04-24 00:00,N12 9LB,F,N,L,CARDREW COURT,FLAT 4,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{1AE08639-FE9D-4496-AEA5-83EA4A88CA15},231000,2006-12-08 00:00,N12 8AE,F,N,L,GAINSBOROUGH COURT,FLAT 17,NETHER STREET,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{DEE1C053-BE19-4E36-8D46-C3115E8C52A5},228000,2006-03-15 00:00,N12 9AQ,F,N,L,"WHITTEN LODGE, 129",5,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,6
{1BE67219-651C-461D-B69C-6D19096E0A63},380000,2006-10-31 00:00,N12 9PJ,F,N,L,"SALVIN COURT, 96",FLAT 3,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{85B7A51A-45AB-40B2-A543-AEEBB8C152EE},116000,2006-05-10 00:00,N12 8AL,F,N,L,FINCHLEY LODGE,FLAT 10,GAINSBOROUGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
